Date,Comment
2025-12-03T16:31:12Z,style anak tehnik nya masih kental jam stengah saya nonton tpi g masuk otak tpi dri komen positifnya sepertinya ada harapan
2025-12-03T16:30:01Z,semoga allah memberkahi amp meridhoi nyabekerja amp berfikir untuk kemajuan bangsa itu lah tugas anak negristop mencaci stop memfitnahmari bersama membangun bangsaterima kasih pak pur terima kasih pak gita
2025-12-03T16:29:51Z,insider podcast
2025-12-03T16:29:48Z,mantab luar biasa banyak ilmunya terimakasih pak gita dan pak purbaya
2025-12-03T16:27:39Z,jargon sekolah ga penting masih percaya sekolah itu wajib tidak boleh tidak
2025-12-03T16:27:28Z,anjir berat obrolannya guys gw yg dengerin aja ada beberapa point gk paham
2025-12-03T16:26:55Z,terimakasih banyak pak gita sudah buat kita optimis lagi karena beberapa tahun terakir sudah pesimis melihat kondisi yg terjadi dengan pertanyaan yang mendalam dan jawaban yang clear dari pak pur so far ini episode terbaik end game harapannya semoga dimudah untuk semua program kemenkue terwujud
2025-12-03T16:24:55Z,jenius
2025-12-03T16:24:03Z,ini baru suhu yg beneran suhu perekonomian semoga sehat selalu pak purbaya
2025-12-03T16:23:54Z,pemikiran mereka dalam daging semua ingin dpt jg lpdp utk anak come on pak pur
2025-12-03T16:23:36Z,salah satu poinnya berbunyi quot indonesia kekurangan orang pintar quot bertentangan dengan apa yang dikatakan politisi yang katanya pinter pinter itu dengan kalimat quot indonesia tidak kekurangan orang pintar quot
2025-12-03T16:28:09Z,yang tahu orang pinter hanya orang pinter
2025-12-03T16:23:01Z,dua orang berilmu tinggi berdiskusi sangat menarik dan mengedukasi terima kasih pak gita dan pak pur
2025-12-03T16:21:50Z,mentri prabowo yg lama bekas onoh harusnya diganti ternyata orang baru malah besar kepercayaan rakyat
2025-12-03T18:29:59Z,harus yang pro semua jangan yang politis
2025-12-03T16:21:45Z,ini baru mentri dan mantan mentri keren hrusnya kyk pak gita msk lg k negara biar mantap lg jgn mentri panggul karung sip
2025-12-03T16:20:32Z,butuh orang pinter itu memang iya tapi sekarang ini yg dibutuhkan adalah orang yang tidak mau korupsi itu lebih susah dari menghasilkan orang pintar
2025-12-03T16:18:42Z,berat nih bos ku jam diperpustakaan menit makan lanjut belajar lagi jangan dilihat sekarangnya aja
2025-12-03T17:57:18Z,bayanginnya aja dah mo pingsan
2025-12-04T14:11:08Z,dan ga semua orang mampu ngelakuin itu
2025-12-05T19:43:51Z,dan jaman segitu yaa dibawah th betapa knowledge butuh effort tdk seperti skrg jaman internet amp ai
2025-12-03T16:18:26Z,next prof jiang pak gita
2025-12-03T16:16:43Z,daging
2025-12-03T16:16:19Z,ayahku cuman tukang rumput ibuku tukang sapu dan aku pelayan resto bisa dengerin obrolan gini rasanya bangga
2025-12-03T16:50:30Z,wah keren pak tontonannya beda
2025-12-03T19:38:50Z,gak ada kata cuman kalau untuk mencari rezeki halal untuk hidup salut itu
2025-12-04T02:18:28Z,serasa nonton berbayar dgn ilmu yg tinggi atas nara sumber berilmu insya allah indonesia menuju negara ak aamiin yra
2025-12-04T02:25:37Z,saya cuma ibu rumah tangga tp suka obrolan ky gini
2025-12-04T02:35:03Z,ayo mas sekolah biar spt bp menkeu
2025-12-03T16:15:24Z,daging semua pak gita
2025-12-03T16:13:58Z,saya mau daftar kalau ada professor ship pak gita khusus sustainable agriculture
2025-12-03T16:13:42Z,keren kali ini
2025-12-03T16:13:15Z,kelas ketemu kelas
2025-12-03T16:12:25Z,kuliah gratis yang dalam amp menyenangkan
2025-12-03T16:11:32Z,daging macam apa ini woi mantap betul
2025-12-03T16:11:15Z,baru kali ini dgr org pintar pemimpin yg bicara gaji guru dan dosen dgn serius dan hati nurani
2025-12-03T16:11:14Z,yang ditunggu thanks pak gita
2025-12-03T16:09:53Z,setuju betul
2025-12-03T16:08:09Z,ini sri mulyani jelas nonton
2025-12-03T16:07:20Z,mantap nepika lier
2025-12-03T16:05:08Z,pr nya bnyk bgt ya pur semangat dah pur
2025-12-03T16:04:32Z,alhamdulillah anugerah untuk nkri menkeu yg brilian dan kang gita yg smart barokallah
2025-12-03T16:03:39Z,pak purbaya belajar dari singapore atau vietnam sebelum undang investor siapkan regulasinya lahannya tenaga kerja listrik dan infrastructurenya misalnya mau undang perusahaan machine disiapkan gedung yg fondasinya kuat tenaga teknik kapasitas listrik jalan kapasitas diatas ton bea masuk dll
2025-12-03T16:03:14Z,mereka nyalonin a a aja gak sih
2025-12-03T16:02:59Z,wadidaw isi nya daging halal nih
2025-12-03T16:02:53Z,yang salah dari sistem pendidikan indonesia adalah para guru kita seantero negeri ini banyak yang tidak bisa menciptakan murid rasa haus akan pengetahuan jangan kan rasa haus rasa penasaran pun tidak bisa guru kita ciptakan yg bisa mereka ciptakan hanyalah murid yang pandai menghafal ini bukan salah murid nya ataupun guru nya ini semua salah sistem pendidikan nya
2025-12-03T16:02:14Z,pa purbaya
2025-12-03T16:01:14Z,luar biasa
2025-12-03T15:58:15Z,saya terpukau
2025-12-03T15:58:13Z,podcast ini podcast mahal
2025-12-03T15:57:54Z,jam yg sangat tidak membosankan
2025-12-03T15:57:45Z,ketika rakyat sipil diajak upgrade pengetahuan
2025-12-03T15:57:06Z,ada banyak istilah yang sukar dimengerti jika berkenan mohon kedepannya ada subtitle agar bisa dicari makna kosakatanya min
2025-12-03T15:56:33Z,all in pak pur
2025-12-03T15:54:10Z,berasa kuliah lagi
2025-12-03T15:53:36Z,podcast yg jelek karna cuman jam menit harusnya lebih
2025-12-03T15:53:18Z,sehat selalu pak purbaya
2025-12-03T15:51:50Z,pak gita mengerti ekonomi dgn filosofi yg dalam dan pak pur ekonom praktis realistis terbuka dan tdk sungkan menerima saran pak presiden mohon duetkan dua org ini
2025-12-05T08:57:09Z,pak gita staff akhli saja
2026-01-11T07:34:36Z,pak gita mantan menteri perdagangan republik indonesia era pak sby dan mantan kepala badan koordinasi penanaman modal
2025-12-03T15:51:25Z,saya bukan sarjana tapi pelan faham apa yg mereka diskusikan
2025-12-03T15:50:46Z,bang gita dan bang purbaya mencerahkan
2025-12-03T15:49:01Z,dialog kelas berat
2025-12-03T15:48:43Z,obrolan yang sangat luar biasa
2025-12-03T15:48:29Z,ilmu n pengalaman pak purbaya n keberanian nya jauh lebih tinggi dibanding pak gita wirjawan n sri mulyani bener ga
2025-12-03T15:48:26Z,raja terakhir
2025-12-03T15:48:18Z,momentum sekarang ini sebenernya sangat bisa dimanfaatkan dengan baik oleh pemerintah dengan mudahnya masyarakat memperoleh informasi dari media sosial rakyat akan kompak mendukung pemerintah asal tujuannya jelas untuk kemajuan dan kebaikan bersama
2025-12-03T15:47:57Z,berasa nonton dialog kebangsaan
2025-12-03T15:47:39Z,this purbaya guy are indonesian elon musk
2025-12-03T15:46:04Z,masok pak gita
2025-12-03T15:45:16Z,otak orang tik tok ga nyampee booss
2025-12-03T15:44:54Z,terimakasih pak gita dan pak purbaya diskusi yg sangat mencerdaskan sehat selalu bapak bapak
2025-12-03T15:44:32Z,semangat pantang menyerah seperti naruto bulan pertama walau belajar mati an tetep ga mampu belajar ekonomi dan hampir putus asa tapi beliau tdk menyerah
2025-12-03T15:43:50Z,perjuangan pak purbaya sampai lulus s ekonomi usa
2025-12-03T15:43:27Z,daging
2025-12-03T15:42:45Z,koruptor pembalak hutan pintar
2025-12-03T15:42:28Z,bermimpi dari dunia hukum ada tokoh yang sekaliber ini please check otak mereka abal abal
2025-12-03T15:42:20Z,quot saya tadinya gatau rupanya mereka gen z quot
2025-12-03T15:42:15Z,pak purbaya thanks bangat banyak hal yang saya pahami tentang ekonomi dan gak bosan bosan mendengar padahal sudah dengar juga selamat berjuang pak indonesia butuh sosok seperti bapak god bless you
2025-12-03T15:42:01Z,kelaz pur
2025-12-03T15:41:20Z,menteri mantan cool
2025-12-03T15:39:23Z,pak gita luar biasa
2025-12-03T15:35:29Z,keren pak perbincangan yg membangkitkan rasa optimis kami untuk indonesia akan bangkit lebih berkembang bahkan maju amin sehat selalu pak purbaya amp pak gita
2025-12-03T15:33:20Z,purbaya anda bertanggung jawab atas keterlambatan pemerintah pusat dalam penanganan bencana d sumatera akibat penggunaan dana t yg menurut anda mampu menjalankan mesin fiskal dan moneter fakta y ga ada dan membuat pemerintahan prabowo menjadi lambat dalam penanganan bencana
2025-12-03T16:00:02Z,wah seberkuasa itu yah bendahara keuangan mitigasi bencana urusan kemenkeu juga
2025-12-03T16:23:59Z,gimana logikanya dua hal yg gak berhubungan t dg penanganan bencana penanganan bencana pakai apbn sedangkan t bukan apbn dan dana pemerintah yg untuk apbn pasti disiapkan
2025-12-03T16:32:07Z,c ibro t masuk dana serapan apbn yg d sisihkan oleh ibu sri mulyani utk hal yg urgent bukan utk kebijakan yg ga jelas dana ini d pakai oleh pak jokowi utk tanggap darurat bencana pemerintahan pak jokowi ga pernah lambat dalam penanganan bencana semua perangkat negara d aktifkan penanganan bencana sumatera lambat ada nyawa yg harus y masih bisa d selamatkan tpi hilang sia karena keterlambatan ini urgent sekali menyangkut nyawa manusia
2025-12-04T03:57:52Z,jauh amat lu nyalahin purbaya yg pegang keputusan bukan dia lu nyalahin bendahara hedeh
2025-12-03T15:33:09Z,wahh thanks pak gitaa ada oal purbaya
2025-12-03T15:32:04Z,wow podcast luar biasa pak gita kuliti pak purbaya love this
2025-12-03T15:29:20Z,nahh ini baru podcast isinya daging semuaa yg mantan menteri perdagangan yg menteri aktif keuangan dan ngobrol ekonominya juga nyambung
2025-12-03T15:28:22Z,to the moon pakpur
2025-12-03T15:27:50Z,asik bgt nih pak pur wkwkwkw
2025-12-03T15:27:34Z,hebat dua beliau ini saya gak paham blas apa yang dibahas yg penting semangat buat pak purbaya
2025-12-03T15:26:57Z,podcast yg membuka mata dan pengetahuan rakyat isi pembahasan daging dan easy to listen orang jenius
2025-12-03T15:25:54Z,dengerin podcast ini sejenak optimis kembali buat indonesia semoga memang membaik
2025-12-03T15:25:14Z,fdi foreign direct invesment bahasa kelas asing nih
2025-12-03T15:48:51Z,yang buat kita kekurangan uang adalah korupsi capital flight out neraca import lebih tinggi daripada eksport uang hilang rusak
2025-12-03T15:24:59Z,incredible
2025-12-03T15:24:41Z,cuma orang yang ngerti ekonomi in awal kehancuran ekonomi indonesia semua dimulai dari mbg ngk pake otak
2025-12-03T15:49:57Z,lawak
2025-12-04T03:59:21Z,ngaco ya ngaco aja bro gimana lu mikirnya mbg awal dr kehancuran ekonomi
2025-12-03T15:23:23Z,suka bgt cara ngomong pak purbaya simple humble humoris
2025-12-03T15:21:16Z,usul angkat pak gita sbg konsultan pendidikan
2025-12-03T15:20:23Z,senang lihat pemimpin pemimpin kita orang pintar dan ada hasrat besar untuk memajukan ekonomi pak gita vs pak purbaya
2025-12-03T15:19:55Z,makin yakin hold pgeo
2025-12-03T15:18:59Z,quot mungkin gak sih seorang guru digaji juta sebulan quot please be real please be real
2025-12-03T15:38:55Z,oh itu sangat mungkin seorang guru kan seorang maaf
2025-12-03T16:43:28Z,amiin
2025-12-04T02:56:51Z,bisa aja tpi hrus sebanding dgn kualitas guru nya
2025-12-04T15:56:39Z,kata pak puur kan bisa tapi pertumbuhan ekonomi diatas
2025-12-03T15:17:48Z,suka podcast end game gita wiryawan bintang tamu nya keren nambah ilmu dan wawasan
2025-12-03T15:15:45Z,ini sih kuliah ekonomi gratis
2025-12-03T15:15:24Z,anak hokage paham gk yg beginian
2025-12-04T02:57:16Z,yo ndak tau kok tanya saya
2025-12-03T15:15:20Z,wawasan pak purbaya bener quot mantap daging semua podcastnya mantap asli wkwkwksemoga mimpi pak purbaya bisa terjadi dan makin maju walau kadang cape hati juga disini
2025-12-03T15:15:11Z,selevel ini dengan pembawaan yg berbeda doa yg baik untuk pak purbaya dan pak gita
2025-12-03T15:14:44Z,serasa kuliah sks
2025-12-03T15:09:50Z,seharian pun org ini berdua ngobrol saya tontonin
2025-12-03T15:08:41Z,ini diskusi negarawan
2025-12-03T15:08:33Z,ekonom yg jujur dan apa adanya dlm menjelaskan situasi perekonomian
2025-12-03T15:08:09Z,love u full pak purbaya
2025-12-03T15:07:53Z,sedikit dikit belajar ilmu ekonomi dari beliau
2025-12-03T15:07:50Z,ada nafas baru dari sini thank you pak gita team amp pak purbaya this will be a legacy someday amp the endless game for us
2025-12-03T15:07:47Z,terima kasih pak gita sehat selalu youtube anda sangat bermanfaat
2025-12-03T15:06:49Z,undang gibran pak gita bedah otaknya
2025-12-03T15:11:19Z,gimana broo setuju kagak
2025-12-03T15:05:19Z,mantap ini org pinter ketemu org pinter
2025-12-03T15:05:14Z,dimana pun pak pur diundang aku selalu ikutin podcast nyasehat selalu ya pak selalu menjadi menteri untuk rakyat dan tetap bersih
2025-12-03T15:04:05Z,kayak nonton yutub premium
2025-12-03T15:03:34Z,coba aja kabinet isinya kayak gini semua
2025-12-03T15:03:18Z,liat mentri purbaya indonesia emas liat mentri lain indonesia cemas
2025-12-03T15:02:23Z,luar biasa cerdas dan jenius pak purbaya
2025-12-03T15:02:21Z,purbayanomics
2025-12-03T15:01:26Z,quot behavior orang kita quot
2025-12-03T15:01:05Z,obrolan bpk bpk keren
2025-12-03T15:00:09Z,ini bahasannya ekonomi mempengaruhi sospol
2025-12-03T14:59:17Z,jaga kepercayaan masyarakat king spa tau besok lusa bisa dpt kursih yang lebih tinggi
2025-12-03T14:58:08Z,doa yang terbaik buat pak purbaya semoga sehat amp bahagia selalu
2025-12-03T14:58:07Z,gp grand plan gita purbaya
2025-12-03T14:56:59Z,masa gk tembus jt views wahai para cliper siapkan kuota anda
2025-12-03T14:55:18Z,trims pak gita atas pertanyaan yg bisa membuka dan menjelaskan akan tujuan nahkodanya
2025-12-03T14:54:48Z,pesan yg saya tangkap dalam menit pembicaraan pasangan berpengaruh terhadap kesuksesan anda
2025-12-05T10:41:16Z,tergantung suami mau berusaha apa gk kebanyakan laki quot masih mngutamakan ego
2025-12-06T12:51:13Z,mm xstrus kebanyakan perempuaan ngapain live tiktok pamer body
2025-12-03T14:53:26Z,pastikan ya pak menku ekonomi biar adil makmur untuk rayat indonesia sehat sll dr aki
2025-12-03T14:52:54Z,standart menteri harusnya gini coba pak gita undang menteri lain sedaging ini gak omongannya
2025-12-03T15:17:37Z,seperti daging busuk bang yg gak bisa ketelan sdh jelas itu
2025-12-03T14:52:32Z,obrolan menteri beneran nihh
2025-12-03T14:51:06Z,keynesian x friedman
2025-12-03T14:50:46Z,luar biasa terima kasih pak purbaya dan pak gita
2025-12-03T14:50:03Z,daging semua e
2025-12-03T14:49:46Z,berat berat tapi suka
2025-12-03T14:49:32Z,let s see how bad he will miss the gdp growth
2025-12-03T14:49:05Z,ngobrol opo meneh iki
2025-12-03T14:48:48Z,menteri saling kasih masukan buat negara
2025-12-03T14:48:33Z,love
2025-12-03T14:48:28Z,dahsyat pembicaraan kedua orang pintar ini mudah an bisa segera diaplikasi kan
2025-12-03T14:48:25Z,pak elon musk approve blm
2025-12-03T14:48:06Z,yang ditunggu para pemain saham
2025-12-03T14:47:25Z,mudah an ya allah untuk niat baik beliua aamiin
2025-12-03T14:47:14Z,tokoh idola
2025-12-03T14:47:06Z,klise
2025-12-03T14:46:56Z,ikan teri pada minggir ada hiu lewat
2025-12-03T14:44:51Z,ini pentingnya pendiidkan guys jangan malas belajar yaa pendiidkan tidak mengenal umur
2025-12-07T19:57:33Z,siap otw ambil paket b
2025-12-24T13:04:07Z,im ic gas bang semoga lancar
2026-02-06T09:56:30Z,bukannya yg penting mbg dulu baru pendidikan
2025-12-03T14:43:45Z,podcast yang mencerahkan dua tokoh jenius berbincang masalah dan solusinya
2025-12-03T14:43:20Z,cerita masa kecilnya mana
2025-12-03T14:42:46Z,dengerin bapak bapak ini ngbrol berasa pengen kuliah ekonomi lagi
2025-12-03T14:42:45Z,gokil orang ini akhirnya bertemu
2025-12-03T14:42:19Z,bismillah bisa menjadi normalisasi standar kualitas untuk semua pejabat indonesia aamiin
2025-12-03T14:40:54Z,jayalah bangsaku
2025-12-03T14:40:45Z,diskusi tingkat tinggi kerenn lanjut pak puur
2025-12-03T14:40:13Z,memang kereen plus cool pa purbaya ini
2025-12-03T14:39:40Z,de bottlenecking harusnya kerjaan kementrian investasi perindustrian dan perdagangan baru sekarang ada mentri keuangan yang mau cape mikirin kerjaan kementerian lain tanpa saling menyalahkan
2025-12-03T15:19:52Z,bener luar biasa pak pur
2025-12-03T14:39:40Z,keliatan jago praktek vs jago teori
2025-12-03T14:39:21Z,satu yang saya perhatikan dari podcast ini pak purbaya tidak pernah menyela pembicaraan pak gita bukti orang ini selain pinter juga good attitude
2025-12-03T17:09:49Z,dan sebaliknya juga begitu lah seharusnya biar ga miss interpretasi
2025-12-04T15:21:31Z,iya pakgita ini anteng dan sabar dengerin pakpur ngomong ga nyela aku liat bbrp podcast pakpur ada yg dia sering disela host trs
2025-12-03T14:39:01Z,full daging sehat selalu pak gita dan pak purbaya indonesia butuh sosok seperti bapak
2025-12-03T14:38:37Z,terima kasih pa gita dan pa purbaya
2025-12-03T14:38:28Z,pak sekolahin saya aja pak
2025-12-03T14:38:02Z,menarik sepertinya pa gita untuk mengundang ustadz adi hidayat dengan tema quot al qur an dan tradisi keilmuan mengapa semua peradaban butuh ilmu quot
2025-12-03T14:35:37Z,aman deh klo pak menku ketemu pak gita
2025-12-03T14:35:06Z,keren jd kedua nya boleh disebut begawan ekonomi saat ini terkait dgn pentingnya orang pinter diberbagai sektor ekonomi teknik dll tolong pak mentri dikemas agar gen z tertarik sekolah kluar
2025-12-03T14:34:56Z,ga perlu muluk muluk guru jt dosen mulai jt utamakan dr yg muda sertifikasi sertifikasian terbukti ga jauh jauh dr urut kacang yg senior senior belum pungutan liar dr oknum oknum
2025-12-03T14:33:12Z,gausah ngaku in lo pada ya mentri gue ini
2025-12-03T14:32:55Z,saya ngawal lewat internet
2025-12-03T14:32:46Z,mantap berbobot sekali obrolan nya terima kasih pak gita amp endgame
2025-12-03T14:30:51Z,sehat selalu wahai orang hebat
2025-12-03T14:30:44Z,duo ekonom handal
2025-12-03T14:30:30Z,luar biasa podcast super cerdas
2025-12-03T14:30:04Z,itu yang saya tunggu mlm pak purbaya
2025-12-03T14:25:33Z,sehat pak pur dan keluarga
2025-12-03T14:25:28Z,wow
2025-12-03T14:25:16Z,pak pur be lyke maksudnyahh
2025-12-03T14:23:04Z,luar biasa usia saya tahun rasa haus belajar saya bangkit kembali ingin ber sekolah lagi
2025-12-03T15:11:50Z,setuju
2025-12-03T15:35:47Z,saya juga mendidih lagi api ingin kuliah lagi
2025-12-03T16:33:43Z,terpanggil rasa nya
2025-12-03T16:56:48Z,mau nikah pak purbaya mau nikah mesti kuliah lagi pdhl sdh kerja pasangan hidup bisa sangat membantu masa depan
2025-12-03T14:22:51Z,sehat selalu pa purbaya pa gita terimakasih banyak
2025-12-03T14:22:15Z,nasi bebek madura bagian paha yang diungkep empuk gurih dan berdaging
2025-12-03T14:22:00Z,ini baru keren
2025-12-03T14:20:03Z,keren orang hebat
2025-12-03T14:19:58Z,daging
2025-12-03T14:18:57Z,sehat sehat ya pak purbaya
2025-12-03T14:18:20Z,selama memperhatikan obrolan mereka muncul pikir oot sebrengsek itu ya para koruptor quot maupun pejabat quot korup ini demi keuntungan mereka menimbulkan masalah yang sudah sangat kompleks menghambat kemajuan negara
